Customer_ID,Recency,Frequency,Monetary,Total_Quantity,Avg_Quantity_Per_Order,Avg_Order_Value,Order_Value_Std,Unique_Products,First_Purchase,Last_Purchase,Tenure_Days,Purchase_Frequency_Rate,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment
12472.0,5,13,9189.7,6627,12.317843866171003,17.081226765799258,7.928212898159168,303,2009-12-14 10:49:00,2010-12-05 14:19:00,356,0.03651685393258427,5,5,5,555,Champions
12474.0,14,12,4547.61,3048,11.00361010830325,16.417364620938628,7.180512772900504,195,2010-02-11 09:41:00,2010-11-26 12:19:00,288,0.041666666666666664,5,5,5,555,Champions
12475.0,45,1,426.26,236,9.44,17.0504,6.676448956343983,25,2010-10-26 08:49:00,2010-10-26 08:49:00,0,1.0,3,1,3,313,Others
12476.0,33,8,5072.43,2823,11.114173228346457,19.9701968503937,7.890114315627245,211,2010-07-26 09:04:00,2010-11-07 15:34:00,104,0.07692307692307693,4,5,5,455,Champions
12477.0,35,3,4238.2,1761,7.757709251101321,18.670484581497796,7.723634583541027,203,2010-03-26 14:01:00,2010-11-05 09:35:00,223,0.013452914798206279,4,3,5,435,Loyal Customers
12480.0,35,3,1452.87,875,10.802469135802468,17.936666666666664,7.086353963781375,76,2010-07-20 13:21:00,2010-11-05 15:08:00,108,0.027777777777777776,4,3,4,434,Others
12481.0,1,5,3155.6,2488,18.42962962962963,23.374814814814815,9.74897957552266,115,2010-04-11 13:10:00,2010-12-09 10:13:00,241,0.02074688796680498,5,4,5,545,Champions
12482.0,289,4,201.92000000000002,224,28.0,25.240000000000002,5.08865404601256,2,2010-02-24 10:43:00,2010-02-24 11:16:00,0,4.0,1,4,2,142,Others
12483.0,14,10,1336.1,661,14.063829787234043,28.427659574468084,10.026241701864155,29,2010-01-31 13:28:00,2010-11-26 12:35:00,298,0.03355704697986577,5,5,4,554,Champions
12484.0,119,5,1352.55,816,6.580645161290323,10.907661290322581,7.090203720268705,108,2010-01-27 16:41:00,2010-08-13 13:45:00,197,0.025380710659898477,2,4,4,244,Others
12485.0,165,1,525.1,378,12.193548387096774,16.938709677419357,7.899100261816947,31,2010-06-28 15:22:00,2010-06-28 15:22:00,0,1.0,2,1,3,213,Others
12486.0,67,1,917.28,520,10.833333333333334,19.11,7.569283110606356,48,2010-10-04 12:14:00,2010-10-04 12:14:00,0,1.0,3,1,4,314,Others
12490.0,14,10,3841.87,2384,11.461538461538462,18.470528846153847,8.502398366334065,114,2009-12-01 12:52:00,2010-11-26 14:16:00,360,0.027777777777777776,5,5,5,555,Champions
12492.0,39,1,380.0,248,11.80952380952381,18.095238095238095,7.000801824825224,21,2010-11-01 14:58:00,2010-11-01 14:58:00,0,1.0,3,1,2,312,New Customers
12494.0,1,3,572.77,278,8.424242424242424,17.356666666666666,5.356365761098346,28,2010-05-12 13:52:00,2010-12-09 11:31:00,210,0.014285714285714285,5,3,3,533,Others
12495.0,276,1,277.4,128,8.0,17.3375,3.6974991548342517,16,2010-03-09 10:53:00,2010-03-09 10:53:00,0,1.0,1,1,2,112,Lost
12496.0,256,2,54.09,33,2.5384615384615383,4.160769230769231,3.0424509350698976,10,2010-03-29 13:57:00,2010-03-29 14:06:00,0,2.0,1,2,1,121,Lost
12497.0,36,2,198.84,284,40.57142857142857,28.405714285714286,6.606075126081187,6,2010-03-05 09:39:00,2010-11-04 12:31:00,244,0.00819672131147541,4,2,2,422,Potential Loyalists
12499.0,196,1,393.72,302,11.185185185185185,14.582222222222223,7.239477952562673,27,2010-05-28 15:12:00,2010-05-28 15:12:00,0,1.0,1,1,3,113,Others
12500.0,71,7,910.79,406,5.413333333333333,12.143866666666666,10.16437816570672,59,2010-02-04 15:05:00,2010-09-30 18:45:00,238,0.029411764705882353,3,5,4,354,Loyal Customers
12504.0,53,2,191.4,176,19.555555555555557,21.266666666666666,7.760154637634485,8,2010-04-22 10:24:00,2010-10-18 15:09:00,179,0.0111731843575419,3,2,1,321,New Customers
12505.0,44,1,787.2,318,7.7560975609756095,19.200000000000003,7.620096784162259,41,2010-10-27 09:18:00,2010-10-27 09:18:00,0,1.0,3,1,4,314,Others
12507.0,220,1,455.25,359,13.296296296296296,16.86111111111111,5.4497235874388315,27,2010-05-04 09:23:00,2010-05-04 09:23:00,0,1.0,1,1,3,113,Others
12510.0,95,5,1702.46,1558,15.58,17.0246,7.248443430255643,81,2009-12-04 13:47:00,2010-09-06 14:27:00,276,0.018115942028985508,2,4,5,245,Others
12511.0,64,1,2995.2200000000003,1705,9.02116402116402,15.84772486772487,5.593773762195159,189,2010-10-07 10:39:00,2010-10-07 10:39:00,0,1.0,3,1,5,315,Others
12514.0,277,1,478.2,388,12.125,14.94375,6.9903979073601965,32,2010-03-08 12:18:00,2010-03-08 12:18:00,0,1.0,1,1,3,113,Others
12516.0,66,2,932.46,986,22.930232558139537,21.685116279069767,8.440683895811665,37,2010-04-19 14:14:00,2010-10-05 09:43:00,168,0.011904761904761904,3,2,4,324,Others
12519.0,112,1,385.7,212,9.636363636363637,17.53181818181818,6.594559544383203,22,2010-08-20 08:21:00,2010-08-20 08:21:00,0,1.0,2,1,3,213,Others
12523.0,10,12,2447.83,1396,9.830985915492958,17.23823943661972,6.899621564223472,105,2009-12-07 13:46:00,2010-11-30 12:31:00,357,0.03361344537815126,5,5,5,555,Champions
12524.0,45,4,800.21,517,12.925,20.00525,8.902592819524907,39,2010-02-08 14:41:00,2010-10-26 13:15:00,259,0.015444015444015444,3,4,4,344,Loyal Customers
12525.0,134,3,883.73,504,8.542372881355933,14.978474576271188,4.508672797130423,55,2010-03-02 14:01:00,2010-07-29 16:08:00,149,0.020134228187919462,2,3,4,234,Others
12527.0,165,1,181.8,186,16.90909090909091,16.527272727272727,4.648675275622274,11,2010-06-28 15:37:00,2010-06-28 15:37:00,0,1.0,2,1,1,211,Others
12529.0,164,1,316.48,192,9.142857142857142,15.07047619047619,3.985154295871712,21,2010-06-29 13:10:00,2010-06-29 13:10:00,0,1.0,2,1,2,212,Others
12530.0,51,5,1559.0,1256,14.776470588235295,18.341176470588234,9.22845256230306,65,2010-03-07 14:37:00,2010-10-20 15:15:00,227,0.022026431718061675,3,4,5,345,Loyal Customers
12531.0,322,1,1645.98,1065,9.770642201834862,15.10073394495413,5.6795035493824795,109,2010-01-22 14:17:00,2010-01-22 14:17:00,0,1.0,1,1,5,115,At Risk
12533.0,263,2,1215.34,689,9.842857142857143,17.362,7.595504505669927,62,2009-12-01 11:50:00,2010-03-22 10:56:00,110,0.01818181818181818,1,2,4,124,Others
12537.0,44,1,612.94,446,10.619047619047619,14.593809523809526,5.0527162230949205,42,2010-10-27 08:36:00,2010-10-27 08:36:00,0,1.0,3,1,3,313,Others
12538.0,14,1,224.3,109,9.083333333333334,18.691666666666666,9.21127849514667,12,2010-11-26 13:02:00,2010-11-26 13:02:00,0,1.0,5,1,2,512,Potential Loyalists
12539.0,86,3,4125.8,2200,10.526315789473685,19.74066985645933,9.219209696809726,115,2009-12-23 13:00:00,2010-09-15 09:50:00,265,0.011320754716981131,2,3,5,235,Others
12540.0,14,15,4604.17,3363,14.433476394849786,19.76038626609442,9.448487532959989,152,2009-12-07 16:56:00,2010-11-26 10:43:00,353,0.042492917847025496,5,5,5,555,Champions
12542.0,120,2,481.88,522,13.384615384615385,12.355897435897436,5.469005835735509,39,2010-03-09 16:26:00,2010-08-12 19:12:00,156,0.01282051282051282,2,2,3,223,Others
12543.0,84,1,721.45,511,12.775,18.036250000000003,7.578731944370073,40,2010-09-17 15:51:00,2010-09-17 15:51:00,0,1.0,2,1,4,214,At Risk
12547.0,136,1,175.78,175,13.461538461538462,13.521538461538462,4.88671983739919,13,2010-07-27 13:55:00,2010-07-27 13:55:00,0,1.0,2,1,1,211,Others
12549.0,211,5,1072.88,934,20.304347826086957,23.323478260869567,9.111167315721538,36,2010-01-11 12:29:00,2010-05-13 12:05:00,121,0.04132231404958678,1,4,4,144,At Risk
12553.0,21,2,802.57,355,7.888888888888889,17.83488888888889,8.382924371011647,38,2010-10-12 13:35:00,2010-11-19 12:18:00,37,0.05405405405405406,4,2,4,424,Others
12554.0,84,1,384.5,237,9.48,15.38,5.576828549154676,25,2010-09-17 12:29:00,2010-09-17 12:29:00,0,1.0,2,1,3,213,Others
12557.0,68,1,81.6,96,32.0,27.2,0.0,3,2010-10-03 10:50:00,2010-10-03 10:50:00,0,1.0,3,1,1,311,Potential Loyalists
12562.0,21,2,684.5,370,10.882352941176471,20.13235294117647,6.467153398813033,29,2010-09-30 13:13:00,2010-11-19 09:35:00,49,0.04081632653061224,4,2,3,423,Others
12563.0,44,1,159.24,89,8.090909090909092,14.476363636363637,7.06699833412641,11,2010-10-27 09:52:00,2010-10-27 09:52:00,0,1.0,3,1,1,311,Potential Loyalists
12567.0,3,7,3314.13,1693,9.353591160220995,18.31011049723757,7.189407716985862,140,2010-02-11 10:30:00,2010-12-07 10:36:00,299,0.023411371237458192,5,5,5,555,Champions
12568.0,280,1,70.0,48,9.6,14.0,5.291030145444269,5,2010-03-05 09:15:00,2010-03-05 09:15:00,0,1.0,1,1,1,111,Lost
12573.0,17,4,496.03,359,3.988888888888889,5.511444444444444,6.411991322639013,82,2010-08-31 17:25:00,2010-11-23 13:01:00,83,0.04819277108433735,4,4,3,443,Others
12575.0,93,2,622.8199999999999,315,8.289473684210526,16.389999999999997,5.740447764812474,34,2010-07-01 09:15:00,2010-09-08 13:09:00,69,0.028985507246376812,2,2,3,223,Others
12576.0,28,3,746.89,525,9.90566037735849,14.092264150943397,4.332604759934319,50,2010-07-01 13:46:00,2010-11-12 12:44:00,133,0.022556390977443608,4,3,4,434,Others
12577.0,17,5,995.9499999999999,725,4.67741935483871,6.425483870967741,6.944465814313346,144,2009-12-03 19:31:00,2010-11-23 14:06:00,354,0.014124293785310734,4,4,4,444,Loyal Customers
12578.0,21,2,1076.14,744,15.183673469387756,21.96204081632653,9.579637253829917,46,2010-09-22 11:19:00,2010-11-19 17:21:00,58,0.034482758620689655,4,2,4,424,Others
12580.0,212,1,583.1999999999999,328,9.93939393939394,17.672727272727272,4.741853061256268,33,2010-05-12 11:45:00,2010-05-12 11:45:00,0,1.0,1,1,3,113,Others
12582.0,58,2,1316.04,673,8.4125,16.450499999999998,7.087965357660293,78,2010-05-11 09:55:00,2010-10-13 10:52:00,155,0.012903225806451613,3,2,4,324,Others
12583.0,9,13,3807.46,2683,16.460122699386503,23.358650306748466,10.065465436996917,75,2009-12-06 11:57:00,2010-12-01 08:45:00,359,0.036211699164345405,5,5,5,555,Champions
12586.0,10,3,1567.43,574,7.175,19.592875,7.811889541719426,75,2009-12-16 13:15:00,2010-11-30 10:47:00,348,0.008620689655172414,5,3,5,535,Others
12588.0,35,3,583.88,381,11.205882352941176,17.172941176470587,6.672431990144343,27,2010-04-21 12:22:00,2010-11-05 12:53:00,198,0.015151515151515152,4,3,3,433,Others
12589.0,57,4,2366.23,1382,10.237037037037037,17.52762962962963,7.16141070562483,98,2010-01-19 12:26:00,2010-10-14 11:54:00,267,0.0149812734082397,3,4,5,345,Loyal Customers
12591.0,26,2,671.35,424,10.6,16.78375,5.2567464284308505,38,2010-10-27 10:42:00,2010-11-14 14:32:00,18,0.1111111111111111,4,2,3,423,Others
12592.0,155,2,914.04,1530,26.379310344827587,15.759310344827586,6.312979629044688,29,2010-07-08 14:06:00,2010-07-08 14:26:00,0,2.0,2,2,4,224,Others
12594.0,14,5,1369.0900000000001,667,8.893333333333333,18.254533333333335,8.041882980613053,56,2010-03-03 13:51:00,2010-11-26 12:17:00,267,0.018726591760299626,5,4,4,544,Champions
12595.0,140,1,299.02,271,14.263157894736842,15.737894736842104,6.3924526495855245,19,2010-07-23 09:10:00,2010-07-23 09:10:00,0,1.0,2,1,2,212,Others
12598.0,99,3,1231.11,893,12.757142857142858,17.587285714285713,5.847448823484581,67,2010-03-01 09:58:00,2010-09-02 14:22:00,185,0.016216216216216217,2,3,4,234,Others
12599.0,17,6,1147.1399999999999,1209,17.52173913043478,16.625217391304346,7.340107109471673,36,2010-05-11 10:42:00,2010-11-23 15:49:00,196,0.030612244897959183,4,4,4,444,Loyal Customers
12600.0,7,12,747.48,310,7.380952380952381,17.79714285714286,8.846426668907755,28,2009-12-07 13:37:00,2010-12-03 12:57:00,360,0.03333333333333333,5,5,4,554,Champions
12601.0,40,1,104.19999999999999,45,7.5,17.366666666666664,6.736294728310711,6,2010-10-31 10:57:00,2010-10-31 10:57:00,0,1.0,3,1,1,311,Potential Loyalists
12605.0,12,4,1232.95,929,12.223684210526315,16.223026315789475,8.504300875790138,63,2010-09-07 14:21:00,2010-11-28 14:18:00,81,0.04938271604938271,5,4,4,544,Champions
12606.0,318,1,21.0,1,1.0,21.0,0.0,1,2010-01-26 16:23:00,2010-01-26 16:23:00,0,1.0,1,1,1,111,Lost
12608.0,40,1,188.65,205,14.642857142857142,13.475,11.433566473663952,14,2010-10-31 10:49:00,2010-10-31 10:49:00,0,1.0,3,1,1,311,Potential Loyalists
